Property ID,Zip code,City,Type of Property,Subtype of Property,Price (€),Construction year,Bedrooms,Living area (m²),Kitchen type,Furnished,How many fireplaces?,Terrace,Terrace surface (m²),Garden,Garden surface (m²),Surface of the plot (m²),Number of frontages,Swimming pool,Building condition,Elevator,Basement,Primary energy consumption (kWh/m²),CO₂ emission (kg CO₂/m²),Energy class,Heating type,Kitchen type scale,Building condition scale,Region,Price per m²
10513962,1150,woluwe-saint-pierre,apartment,penthouse,545000,1973.0,3.0,150.0,Hyper equipped,0,0.0,1.0,12.0,0.0,0.0,,3.0,0,Good,1,0,525.0,,G,Electric,3.0,4.0,Brussels capital region,3633.3333333333335
10316252,1180,uccle,apartment,penthouse,545000,1956.0,2.0,114.0,Installed,0,0.0,1.0,0.0,0.0,0.0,,3.0,0,As new,1,1,695.0,139.0,G,Gas,2.0,6.0,Brussels capital region,4780.701754385965
10526481,8370,blankenberge,apartment,duplex,595000,2009.0,3.0,138.0,USA installed,1,0.0,1.0,10.0,0.0,0.0,,2.0,0,As new,1,0,109.0,109.0,B,Gas,2.0,6.0,Flemish,4311.594202898551
10482685,1050,ixelles,apartment,duplex,599000,1915.0,4.0,211.0,Hyper equipped,0,0.0,1.0,25.0,0.0,0.0,,2.0,0,As new,0,1,271.0,53.0,E,Gas,3.0,6.0,Brussels capital region,2838.862559241706
10242483,1050,ixelles,apartment,duplex,650000,1987.0,2.0,160.0,USA hyper equipped,1,0.0,0.0,0.0,0.0,0.0,,,0,As new,1,0,148.0,31.0,C,Gas,3.0,6.0,Brussels capital region,4062.5
10535896,1000,bruxelles,apartment,duplex,655000,1930.0,4.0,160.0,USA hyper equipped,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,As new,0,0,95.0,19.0,B,Gas,3.0,6.0,Brussels capital region,4093.75
10535892,1000,bruxelles,apartment,duplex,670000,2001.0,2.0,145.0,Hyper equipped,0,0.0,0.0,0.0,0.0,0.0,,,0,As new,1,0,200.0,,D,Gas,3.0,6.0,Brussels capital region,4620.689655172414
10584000,5330,assesse,house,house,354500,,3.0,150.0,USA uninstalled,0,0.0,0.0,0.0,1.0,0.0,950.0,4.0,0,,0,0,,,,,0.0,,Walloon,2363.3333333333335
10583992,8490,varsenare,house,house,449000,,4.0,232.0,Installed,0,0.0,0.0,0.0,0.0,0.0,216.0,2.0,0,Good,0,0,27.0,,A,Gas,2.0,4.0,Flemish,1935.344827586207
10583991,5330,assesse,house,house,366500,,4.0,165.0,USA uninstalled,0,0.0,0.0,0.0,1.0,0.0,1028.0,4.0,0,,0,0,,,,Gas,0.0,,Walloon,2221.212121212121
10521203,1080,molenbeek-st-jean,apartment,loft,495000,,2.0,155.0,USA hyper equipped,1,0.0,1.0,12.0,0.0,0.0,,,1,As new,1,1,,,,Gas,3.0,6.0,Brussels capital region,3193.548387096774
10583986,4840,welkenraedt,house,apartment block,860000,,16.0,701.0,Installed,0,0.0,0.0,0.0,0.0,0.0,776.0,4.0,0,Good,0,0,148.0,37.0,B,Fuel oil,2.0,4.0,Walloon,1226.8188302425108
10583985,8370,blankenberge,apartment,apartment,260000,1986.0,2.0,64.0,Installed,1,0.0,0.0,0.0,0.0,0.0,,2.0,0,Good,1,1,571.0,,F,Electric,2.0,4.0,Flemish,4062.5
10583984,9700,eine,house,house,495000,1988.0,3.0,232.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,888.0,4.0,0,Good,0,1,300.0,,C,Fuel oil,1.0,4.0,Flemish,2133.6206896551726
10583982,5550,vresse-sur-semois,house,house,258000,,3.0,160.0,USA uninstalled,0,0.0,0.0,0.0,0.0,0.0,525.0,4.0,0,,0,0,,,,Gas,0.0,,Walloon,1612.5
10583981,1501,buizingen,house,house,239000,1955.0,3.0,115.0,,0,0.0,0.0,0.0,1.0,0.0,184.0,2.0,0,To renovate,0,0,405.0,,E,Gas,,2.0,Flemish,2078.2608695652175
10583979,2018,antwerp,house,mansion,719000,,3.0,158.0,Installed,0,0.0,1.0,0.0,1.0,33.0,123.0,2.0,0,,0,1,108.0,,B,Gas,2.0,,Flemish,4550.632911392405
10583966,1030,schaerbeek,apartment,apartment,235000,,1.0,70.0,,0,0.0,0.0,0.0,0.0,0.0,,,0,Just renovated,0,0,,,,,,5.0,Brussels capital region,3357.1428571428573
10583965,5580,rochefort,house,house,399000,,3.0,160.0,USA uninstalled,0,0.0,0.0,0.0,0.0,0.0,50493.0,4.0,0,,0,0,,,,,0.0,,Walloon,2493.75
10509866,1020,laeken,house,apartment block,399000,,4.0,160.0,Installed,0,0.0,1.0,47.0,0.0,0.0,,2.0,0,,0,0,366.0,121.0,G,Gas,2.0,,Brussels capital region,2493.75
10396222,1020,laeken,house,house,399000,,4.0,160.0,Installed,0,0.0,1.0,47.0,0.0,0.0,,2.0,0,,0,0,366.0,121.0,G,Gas,2.0,,Brussels capital region,2493.75
10583961,1500,halle,house,house,549000,2022.0,3.0,194.0,Hyper equipped,0,0.0,0.0,0.0,0.0,0.0,371.0,3.0,0,As new,0,0,42.0,,A,Gas,3.0,6.0,Flemish,2829.896907216495
10583960,7340,colfontaine,house,house,100000,,2.0,99.0,Installed,0,0.0,0.0,0.0,1.0,1.0,134.0,3.0,0,,0,0,486.0,122.0,F,Gas,2.0,,Walloon,1010.10101010101
10583958,9000,gent,house,exceptional property,389000,,3.0,177.0,Semi equipped,0,0.0,1.0,10.0,1.0,0.0,506.0,4.0,0,,0,0,993.0,,F,Fuel oil,1.0,,Flemish,2197.74011299435
10583956,9032,wondelgem,house,exceptional property,389000,,3.0,177.0,Semi equipped,0,0.0,1.0,10.0,1.0,0.0,506.0,4.0,0,,0,0,993.0,,F,Fuel oil,1.0,,Flemish,2197.74011299435
10583955,6870,saint-hubert,house,villa,369000,1994.0,5.0,243.0,Semi equipped,0,0.0,0.0,0.0,1.0,820.0,1269.0,4.0,0,Good,0,0,235.0,,C,Fuel oil,1.0,4.0,Walloon,1518.5185185185185
10583954,5555,bievre,house,house,148000,1920.0,3.0,118.0,Not installed,0,0.0,0.0,0.0,1.0,110.0,299.0,2.0,0,To renovate,0,0,682.0,168.0,G,,0.0,2.0,Walloon,1254.2372881355932
10583953,9040,sint-amandsberg,house,villa,518000,1995.0,3.0,146.0,Installed,0,0.0,0.0,0.0,1.0,0.0,809.0,,1,As new,0,0,233.0,,C,Gas,2.0,6.0,Flemish,3547.945205479452
10583952,9000,gent,apartment,apartment,363000,1930.0,3.0,161.0,USA installed,0,0.0,0.0,0.0,0.0,0.0,,3.0,0,Good,0,0,,,,,2.0,4.0,Flemish,2254.658385093168
10583951,9040,sint-amandsberg,apartment,apartment,363000,1930.0,3.0,161.0,USA installed,0,0.0,0.0,0.0,0.0,0.0,,3.0,0,Good,0,0,,,,,2.0,4.0,Flemish,2254.658385093168
10583949,9000,gent,apartment,ground floor,339000,,3.0,150.0,Installed,0,0.0,1.0,65.0,1.0,0.0,,,0,As new,0,0,272.0,,C,Gas,2.0,6.0,Flemish,2260.0
10451188,1000,bruxelles,apartment,loft,690000,1858.0,3.0,228.0,USA hyper equipped,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,As new,0,0,318.0,63.0,F,Gas,3.0,6.0,Brussels capital region,3026.315789473684
10451187,1000,bruxelles,apartment,loft,690000,1858.0,2.0,228.0,USA hyper equipped,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,As new,0,0,318.0,63.0,F,Gas,3.0,6.0,Brussels capital region,3026.315789473684
10393293,1970,wezembeek-oppem,apartment,penthouse,760000,2022.0,3.0,183.0,Hyper equipped,0,0.0,1.0,144.0,0.0,0.0,,4.0,0,As new,1,1,110.0,,B,Gas,3.0,6.0,Flemish,4153.005464480874
10313941,2800,mechelen,apartment,loft,839000,2012.0,4.0,215.0,Installed,0,0.0,1.0,80.0,0.0,0.0,,3.0,0,Good,1,1,135.0,,B,Gas,2.0,4.0,Flemish,3902.3255813953488
10430545,1200,woluwe-saint-lambert,apartment,penthouse,895000,2005.0,3.0,150.0,USA hyper equipped,1,0.0,1.0,175.0,0.0,0.0,,3.0,0,As new,1,1,160.0,34.0,D,Gas,3.0,6.0,Brussels capital region,5966.666666666667
9973355,8300,knokke-heist,apartment,penthouse,895000,1981.0,2.0,60.0,USA hyper equipped,0,0.0,1.0,0.0,0.0,0.0,,2.0,0,As new,1,0,245.0,,C,Gas,3.0,6.0,Flemish,14916.666666666666
10563121,8531,hulste,house,villa,920000,1956.0,5.0,450.0,Hyper equipped,0,0.0,0.0,0.0,0.0,0.0,1336.0,4.0,0,As new,0,1,91.0,,A,Fuel oil,3.0,6.0,Flemish,2044.4444444444443
10457773,1040,etterbeek,apartment,duplex,995000,2023.0,3.0,220.0,Hyper equipped,0,0.0,1.0,25.0,0.0,0.0,,2.0,0,Just renovated,1,1,151.0,50.0,D,Gas,3.0,5.0,Brussels capital region,4522.727272727273
10503927,8300,knokke-heist,apartment,duplex,1250000,2003.0,4.0,121.0,USA hyper equipped,0,0.0,1.0,0.0,0.0,0.0,,2.0,0,As new,1,0,184.0,,B,Gas,3.0,6.0,Flemish,10330.578512396694
10503753,8300,knokke-heist,apartment,penthouse,1295000,2004.0,4.0,214.0,USA hyper equipped,0,0.0,1.0,39.0,0.0,0.0,,2.0,0,As new,1,1,121.0,121.0,B,Gas,3.0,6.0,Flemish,6051.401869158878
10536757,1050,ixelles,apartment,penthouse,1350000,2019.0,3.0,170.0,USA hyper equipped,0,0.0,1.0,100.0,0.0,0.0,,3.0,0,As new,1,0,137.0,28.0,C,Gas,3.0,6.0,Brussels capital region,7941.176470588235
10348987,8300,knokke-heist knokke,apartment,penthouse,2195000,2011.0,2.0,128.0,USA hyper equipped,0,0.0,1.0,8.0,0.0,0.0,,2.0,0,As new,1,1,132.0,,B,Gas,3.0,6.0,Flemish,17148.4375
10010241,8300,knokke-heist,apartment,penthouse,2250000,1964.0,2.0,111.0,USA hyper equipped,0,0.0,1.0,90.0,0.0,0.0,,2.0,0,Good,1,0,415.0,9283.0,E,Gas,3.0,4.0,Flemish,20270.27027027027
10576298,1785,merchtem,apartment,penthouse,309000,2021.0,2.0,75.0,,0,0.0,1.0,12.0,0.0,0.0,,,0,,1,0,20.0,,A,Gas,,,Flemish,4120.0
10576212,1000,bruxelles,apartment,loft,499000,2024.0,1.0,81.0,USA hyper equipped,0,0.0,1.0,9.0,0.0,0.0,,2.0,0,As new,1,1,,,,,3.0,6.0,Brussels capital region,6160.493827160494
10576211,1050,ixelles,apartment,loft,499000,2024.0,1.0,81.0,USA hyper equipped,0,0.0,1.0,9.0,0.0,0.0,,2.0,0,As new,1,1,,,,,3.0,6.0,Brussels capital region,6160.493827160494
10566899,4300,waremme,house,country cottage,250000,1918.0,3.0,125.0,,0,0.0,0.0,0.0,0.0,0.0,340.0,3.0,0,To renovate,0,0,538.0,134.0,G,,,2.0,Walloon,2000.0
10570656,1030,schaerbeek,house,apartment block,1100000,1930.0,7.0,426.0,,0,0.0,1.0,9.0,0.0,0.0,270.0,2.0,0,To be done up,0,1,237.0,47.0,E,Gas,,3.0,Brussels capital region,2582.1596244131456
10576992,3545,halen,apartment,duplex,215000,1990.0,3.0,129.0,,0,0.0,0.0,0.0,0.0,0.0,,,0,,0,0,360.0,,D,Electric,,,Flemish,1666.6666666666667
10576937,1495,villers-la-ville,apartment,triplex,325000,2022.0,3.0,125.0,USA semi equipped,0,0.0,1.0,8.0,0.0,0.0,,2.0,0,As new,0,1,105.0,18.0,B,Electric,1.0,6.0,Walloon,2600.0
10577710,3000,leuven,apartment,loft,465000,,1.0,130.0,,0,0.0,1.0,9.0,0.0,0.0,,3.0,0,Just renovated,0,1,157.0,,B,Gas,,5.0,Flemish,3576.923076923077
10556019,1640,rhode-saint-genese,house,villa,670000,2000.0,4.0,167.0,Hyper equipped,0,0.0,1.0,53.0,1.0,350.0,650.0,4.0,0,As new,0,0,231.0,6670.0,C,,3.0,6.0,Flemish,4011.9760479041915
10555336,1380,lasne,house,exceptional property,1765000,2006.0,8.0,603.0,USA hyper equipped,0,0.0,1.0,60.0,1.0,2140.0,2512.0,4.0,1,As new,0,1,167.0,42.0,B,,3.0,6.0,Walloon,2927.0315091210614
10566809,6730,tintigny,apartment,duplex,230000,,2.0,93.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,,3.0,0,Good,0,0,245.0,63.0,C,Fuel oil,1.0,4.0,Walloon,2473.1182795698924
10566808,6730,tintigny,apartment,duplex,230000,,2.0,99.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,,,0,Good,0,0,218.0,56.0,C,Fuel oil,1.0,4.0,Walloon,2323.2323232323233
10430460,1070,anderlecht,apartment,penthouse,404000,2023.0,2.0,94.0,USA hyper equipped,0,0.0,1.0,27.0,1.0,19.0,,2.0,1,As new,1,1,45.0,10.0,A,,3.0,6.0,Brussels capital region,4297.872340425532
10583944,9040,sint-amandsberg,apartment,apartment,175500,,1.0,42.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,,,0,Good,0,0,121.0,,B,,1.0,4.0,Flemish,4178.571428571428
10583943,9000,gent,apartment,apartment,175500,,1.0,42.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,,,0,Good,0,0,121.0,,B,,1.0,4.0,Flemish,4178.571428571428
10583938,1070,anderlecht,house,house,535000,1924.0,4.0,250.0,Installed,1,0.0,1.0,25.0,1.0,150.0,268.0,2.0,0,Good,0,1,345.0,69.0,F,Gas,2.0,4.0,Brussels capital region,2140.0
10583936,1070,anderlecht,apartment,apartment,228000,,1.0,7238.0,,0,0.0,1.0,4.0,0.0,0.0,,,0,As new,0,0,,,,,,6.0,Brussels capital region,31.500414479137884
10583935,1070,anderlecht,apartment,apartment,238000,,1.0,73.0,,0,0.0,1.0,21.0,1.0,63.0,,,0,As new,0,0,,,,,,6.0,Brussels capital region,3260.27397260274
9763761,8500,kortrijk,house,house,170000,,3.0,95.0,Installed,0,0.0,1.0,0.0,0.0,0.0,100.0,,0,Good,0,1,532.0,,F,Gas,2.0,4.0,Flemish,1789.4736842105262
10183471,8501,heule,house,house,170000,,3.0,95.0,Installed,0,0.0,1.0,0.0,0.0,0.0,100.0,,0,Good,0,1,532.0,,F,Gas,2.0,4.0,Flemish,1789.4736842105262
10583930,9800,astene,house,villa,899000,,3.0,200.0,Hyper equipped,0,0.0,1.0,0.0,1.0,0.0,1547.0,,0,As new,0,1,415.0,,E,Fuel oil,3.0,6.0,Flemish,4495.0
10583929,8310,assebroek,apartment,apartment,295000,,1.0,104.0,Installed,0,0.0,1.0,32.0,0.0,0.0,,,0,Good,0,0,118.0,,B,Gas,2.0,4.0,Flemish,2836.5384615384614
10583928,1420,braine-l'alleud,house,house,295000,1935.0,3.0,140.0,Installed,0,0.0,1.0,18.0,1.0,125.0,210.0,2.0,0,,0,0,,,,,2.0,,Walloon,2107.1428571428573
10583925,8400,oostende,apartment,apartment,149000,,2.0,100.0,Installed,0,0.0,0.0,0.0,0.0,0.0,,,0,Good,0,1,270.0,,C,,2.0,4.0,Flemish,1490.0
10583924,8400,oostende,apartment,apartment,145000,,2.0,100.0,Installed,0,0.0,0.0,0.0,0.0,0.0,,,0,Good,0,1,270.0,,C,,2.0,4.0,Flemish,1450.0
10583919,1082,berchem-ste-agathe,house,town house,300000,,3.0,150.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,85.0,2.0,0,To be done up,0,0,305.0,61.0,F,Gas,1.0,3.0,Brussels capital region,2000.0
10429506,8954,heuvelland,house,house,228000,,2.0,59.0,Installed,0,0.0,1.0,18.0,1.0,0.0,83.0,4.0,0,Good,0,0,466.0,,E,,2.0,4.0,Flemish,3864.406779661017
10583916,8500,kortrijk,house,house,458000,2013.0,4.0,200.0,Hyper equipped,0,0.0,1.0,15.0,0.0,0.0,424.0,3.0,0,As new,0,0,108.0,,B,,3.0,6.0,Flemish,2290.0
10583910,9070,destelbergen,apartment,ground floor,339150,,2.0,107.0,USA hyper equipped,0,0.0,0.0,0.0,1.0,38.0,,2.0,0,As new,0,0,,,,Gas,3.0,6.0,Flemish,3169.626168224299
10583909,9070,destelbergen,apartment,ground floor,363800,,2.0,113.0,USA hyper equipped,0,0.0,0.0,0.0,1.0,70.0,,2.0,0,As new,0,0,,,,Gas,3.0,6.0,Flemish,3219.4690265486724
10583908,9070,destelbergen,apartment,duplex,451250,,3.0,170.0,USA hyper equipped,0,0.0,1.0,13.0,0.0,0.0,,2.0,0,As new,0,0,,,,Gas,3.0,6.0,Flemish,2654.4117647058824
10583906,1020,laeken,apartment,apartment,290000,1973.0,3.0,96.0,,0,0.0,1.0,7.0,0.0,0.0,,2.0,0,Good,1,0,208.0,,D,Gas,,4.0,Brussels capital region,3020.8333333333335
10583902,4910,theux,house,house,785000,,4.0,236.0,Semi equipped,0,1.0,1.0,50.0,1.0,5204.0,5204.0,4.0,0,To renovate,0,1,518.0,,G,Fuel oil,1.0,2.0,Walloon,3326.271186440678
10583900,5555,bievre,house,house,288235,,3.0,160.0,USA uninstalled,0,0.0,0.0,0.0,1.0,0.0,747.0,4.0,0,,0,0,,,,Gas,0.0,,Walloon,1801.46875
10583882,1325,chaumont-gistoux,house,house,645000,,3.0,220.0,,0,0.0,0.0,0.0,1.0,0.0,1287.0,4.0,0,,0,0,,,A++,Gas,,,Walloon,2931.818181818182
10583881,1325,dion-le-mont,house,house,495000,1976.0,3.0,130.0,Installed,0,0.0,0.0,0.0,1.0,0.0,903.0,4.0,0,,0,0,284.0,71.0,D,Fuel oil,2.0,,Walloon,3807.6923076923076
10583880,9070,destelbergen,apartment,duplex,365250,,2.0,118.0,USA hyper equipped,0,0.0,1.0,9.0,0.0,0.0,,2.0,0,As new,0,0,,,,Gas,3.0,6.0,Flemish,3095.3389830508477
10583879,9070,destelbergen,apartment,duplex,333400,,2.0,113.0,USA hyper equipped,0,0.0,1.0,5.0,0.0,0.0,,2.0,0,As new,0,0,,,,Gas,3.0,6.0,Flemish,2950.4424778761063
10583876,3600,genk,apartment,apartment,187500,1980.0,2.0,70.0,,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,,1,0,311.0,,D,Electric,,,Flemish,2678.5714285714284
10469815,1180,uccle,apartment,penthouse,415000,2023.0,2.0,92.0,USA hyper equipped,0,0.0,1.0,31.0,0.0,0.0,,2.0,0,As new,1,1,45.0,13.0,A,,3.0,6.0,Brussels capital region,4510.869565217391
10430458,1070,anderlecht,apartment,duplex,418000,2023.0,2.0,114.0,USA hyper equipped,0,0.0,1.0,28.0,1.0,23.0,,2.0,0,As new,1,1,45.0,10.0,A,,3.0,6.0,Brussels capital region,3666.6666666666665
10407028,1070,anderlecht,apartment,penthouse,440000,2023.0,3.0,113.0,USA hyper equipped,0,0.0,1.0,28.0,1.0,23.0,,2.0,0,As new,1,1,45.0,10.0,A,,3.0,6.0,Brussels capital region,3893.8053097345132
10501243,1410,waterloo,apartment,duplex,480000,2022.0,3.0,109.0,USA hyper equipped,0,0.0,1.0,38.0,0.0,0.0,,2.0,0,As new,0,0,88.0,23.0,B,,3.0,6.0,Walloon,4403.6697247706425
10441932,1030,schaerbeek,apartment,penthouse,595000,2023.0,2.0,150.0,USA hyper equipped,0,0.0,1.0,66.0,0.0,0.0,,2.0,0,As new,1,1,57.0,13.0,B,,3.0,6.0,Brussels capital region,3966.6666666666665
10543304,1180,uccle,apartment,duplex,599000,2023.0,3.0,131.0,Hyper equipped,0,0.0,1.0,10.0,0.0,0.0,,2.0,0,Just renovated,0,0,130.0,,C,Gas,3.0,5.0,Brussels capital region,4572.519083969466
10534301,1851,grimbergen humbeek,apartment,penthouse,659000,2023.0,4.0,214.0,USA hyper equipped,0,0.0,1.0,96.0,0.0,0.0,,,0,As new,1,0,20.0,,A,,3.0,6.0,Flemish,3079.4392523364486
10547541,1200,woluwe-saint-lambert,apartment,penthouse,765100,2025.0,3.0,131.0,USA hyper equipped,0,0.0,1.0,45.0,0.0,0.0,,3.0,0,As new,1,0,70.0,,B,,3.0,6.0,Brussels capital region,5840.458015267175
10476012,1000,bruxelles,apartment,penthouse,1495000,2025.0,3.0,192.0,USA hyper equipped,0,0.0,1.0,122.0,0.0,0.0,,4.0,0,As new,1,1,46.0,,B,,3.0,6.0,Brussels capital region,7786.458333333333
8950148,1933,sterrebeek,apartment,penthouse,1550000,2020.0,4.0,218.0,Hyper equipped,0,0.0,1.0,85.0,0.0,0.0,,2.0,0,As new,1,1,65.0,55.0,A,,3.0,6.0,Flemish,7110.091743119266
8950252,1933,sterrebeek,apartment,penthouse,1750000,2020.0,3.0,218.0,Hyper equipped,0,0.0,1.0,122.0,0.0,0.0,,2.0,0,As new,1,1,45.0,,A,,3.0,6.0,Flemish,8027.522935779816
10442236,8300,knokke-heist,apartment,duplex,2350000,2022.0,2.0,121.0,USA hyper equipped,1,0.0,1.0,0.0,0.0,0.0,,2.0,0,As new,1,1,66.0,,A,,3.0,6.0,Flemish,19421.487603305784
8943103,1933,sterrebeek,apartment,penthouse,2950000,2020.0,3.0,258.0,Hyper equipped,0,0.0,1.0,85.0,0.0,0.0,,2.0,0,As new,1,1,55.0,65.0,A,,3.0,6.0,Flemish,11434.108527131782
10561715,1020,laeken,house,villa,575000,1960.0,3.0,240.0,Installed,0,0.0,1.0,0.0,1.0,75.0,317.0,3.0,0,Good,0,1,392.0,101.0,G,Fuel oil,2.0,4.0,Brussels capital region,2395.8333333333335
10578180,9500,geraardsbergen moerbeke,house,villa,327000,2023.0,3.0,181.0,USA hyper equipped,0,0.0,1.0,0.0,0.0,0.0,343.0,3.0,0,As new,0,0,,,,Gas,3.0,6.0,Flemish,1806.6298342541436
10578182,9500,geraardsbergen moerbeke,house,villa,329000,2023.0,3.0,184.0,USA hyper equipped,0,0.0,1.0,0.0,0.0,0.0,362.0,3.0,0,As new,0,0,,,,Gas,3.0,6.0,Flemish,1788.0434782608695
10578181,9500,geraardsbergen moerbeke,house,villa,329000,2023.0,3.0,177.0,USA hyper equipped,0,0.0,1.0,0.0,0.0,0.0,406.0,3.0,0,As new,0,0,,,,Gas,3.0,6.0,Flemish,1858.7570621468926
10578179,9500,geraardsbergen moerbeke,house,villa,329000,2023.0,3.0,184.0,USA hyper equipped,0,0.0,1.0,0.0,0.0,0.0,353.0,3.0,0,As new,0,0,,,,Gas,3.0,6.0,Flemish,1788.0434782608695
10561969,1050,ixelles,apartment,penthouse,200000,1973.0,1.0,44.0,Semi equipped,0,0.0,1.0,8.0,0.0,0.0,,2.0,0,To renovate,1,0,331.0,71.0,F,Gas,1.0,2.0,Brussels capital region,4545.454545454545
10373550,4100,seraing,house,apartment block,99000,1899.0,2.0,115.0,Not installed,0,0.0,1.0,25.0,1.0,68.0,155.0,2.0,0,To renovate,0,1,461.0,84.0,F,Gas,0.0,2.0,Walloon,860.8695652173913
10489443,4020,liège,house,apartment block,299000,1930.0,7.0,287.0,Installed,0,0.0,1.0,196.0,1.0,177.0,328.0,2.0,0,Good,0,1,207.0,43.0,C,,2.0,4.0,Walloon,1041.8118466898954
10530713,3300,tienen,house,exceptional property,348000,1918.0,6.0,193.0,Installed,0,0.0,1.0,15.0,1.0,117.0,265.0,3.0,0,Good,0,0,478.0,,E,,2.0,4.0,Flemish,1803.1088082901554
10535249,4560,borsu,house,villa,349000,2018.0,3.0,150.0,Installed,0,0.0,1.0,50.0,1.0,686.0,954.0,4.0,0,Good,0,0,59.0,13.0,A,,2.0,4.0,Walloon,2326.6666666666665
10329288,4800,verviers,house,apartment block,349000,1850.0,5.0,297.0,Not installed,0,0.0,1.0,86.0,0.0,0.0,230.0,3.0,0,Good,0,1,264.0,48.0,D,,0.0,4.0,Walloon,1175.084175084175
10334757,5140,tongrinne,house,villa,369000,2004.0,4.0,188.0,Installed,0,0.0,1.0,25.0,1.0,420.0,680.0,4.0,0,Good,0,0,374.0,107.0,E,Electric,2.0,4.0,Walloon,1962.7659574468084
10553251,9260,wichelen,house,bungalow,415000,1973.0,3.0,125.0,Semi equipped,0,1.0,1.0,0.0,1.0,1512.0,1812.0,4.0,0,To renovate,0,1,938.0,1000.0,F,Fuel oil,1.0,2.0,Flemish,3320.0
10539895,6020,dampremy,house,apartment block,430000,1900.0,6.0,226.0,Semi equipped,0,0.0,1.0,25.0,1.0,85.0,190.0,2.0,0,Just renovated,0,0,268.0,55.0,D,,1.0,5.0,Walloon,1902.654867256637
10540021,6040,jumet,house,apartment block,430000,1900.0,6.0,226.0,Semi equipped,0,0.0,1.0,25.0,1.0,85.0,190.0,2.0,0,Just renovated,0,0,268.0,55.0,D,,1.0,5.0,Walloon,1902.654867256637
10510031,1180,uccle,house,town house,495000,1980.0,3.0,178.0,USA installed,0,1.0,0.0,0.0,1.0,100.0,200.0,2.0,0,To be done up,0,0,288.0,57.0,F,Gas,2.0,3.0,Brussels capital region,2780.8988764044943
10505231,1370,mÉlin,house,house,475000,,5.0,280.0,Semi equipped,0,1.0,1.0,0.0,1.0,0.0,1117.0,4.0,0,,0,1,255.0,63.0,C,Fuel oil,1.0,,Walloon,1696.4285714285713
10583870,5030,gembloux,house,other property,550000,,14.0,395.0,,0,0.0,0.0,0.0,1.0,0.0,747.0,,0,,0,0,1018.0,,G,,,,Walloon,1392.4050632911392
10583867,5300,andenne,house,house,149000,1993.0,1.0,88.0,Installed,0,0.0,0.0,0.0,1.0,0.0,95.0,2.0,0,,0,0,321.0,,D,,2.0,,Walloon,1693.1818181818182
10583866,5030,gembloux,house,apartment block,550000,,14.0,395.0,,0,0.0,0.0,0.0,1.0,0.0,747.0,,0,,0,0,1018.0,,G,,,,Walloon,1392.4050632911392
10583865,4700,eupen,apartment,apartment,188000,,3.0,100.0,,0,0.0,0.0,0.0,0.0,0.0,,,0,,0,1,313.0,78.0,D,,,,Walloon,1880.0
10583864,2950,kapellen,house,town house,379000,,3.0,185.0,Installed,0,0.0,1.0,0.0,0.0,0.0,160.0,3.0,0,Good,0,0,295.0,,C,Gas,2.0,4.0,Flemish,2048.6486486486488
10583863,6640,sibret,house,farmhouse,645000,1950.0,4.0,200.0,Installed,0,0.0,0.0,0.0,0.0,0.0,10000.0,,1,,0,1,,,C,Fuel oil,2.0,,Walloon,3225.0
10583861,8000,brugge,house,house,372500,2023.0,2.0,127.0,,0,0.0,1.0,39.0,0.0,0.0,48.0,3.0,0,As new,0,0,,,,,,6.0,Flemish,2933.0708661417325
10583860,6000,charleroi,apartment,apartment,180000,,3.0,104.0,Installed,0,0.0,1.0,9.0,0.0,0.0,,2.0,0,Good,1,1,251.0,49.0,C,Gas,2.0,4.0,Walloon,1730.7692307692307
10568459,6041,gosselies,apartment,apartment,180000,,3.0,104.0,Installed,0,0.0,1.0,9.0,0.0,0.0,,2.0,0,Good,1,1,251.0,49.0,C,Gas,2.0,4.0,Walloon,1730.7692307692307
10583850,1080,molenbeek-saint-jean,house,house,339000,,5.0,200.0,Semi equipped,0,0.0,1.0,30.0,0.0,0.0,,,0,To be done up,0,1,531.0,139.0,G,Fuel oil,1.0,3.0,Brussels capital region,1695.0
10583849,1000,bruxelles,house,apartment block,750000,,3.0,180.0,,0,0.0,0.0,0.0,0.0,0.0,,,0,,0,0,223.0,42.0,E,,,,Brussels capital region,4166.666666666667
10583844,1000,bruxelles,apartment,apartment,585000,,3.0,138.0,,0,0.0,0.0,0.0,0.0,0.0,,,0,Just renovated,0,1,222.0,35.0,E,,,5.0,Brussels capital region,4239.130434782609
10583837,1000,bruxelles,house,apartment block,999000,1957.0,6.0,700.0,USA uninstalled,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,To renovate,0,1,303.0,58.0,F,Gas,0.0,2.0,Brussels capital region,1427.142857142857
